Event_Date,Event_Order,Event,Ticker,Reaction_10D_%,Volume_Change_%
2025-06-24,13,Iran-Israel Ceasefire,LMT,-0.23978695926234472,-38.72830429381945
2025-06-24,13,Iran-Israel Ceasefire,HAG.DE,-0.48938754464157297,6.345211226547498
2025-06-24,13,Iran-Israel Ceasefire,QQ.L,-0.786624608011488,-18.48852539394512
2025-06-24,13,Iran-Israel Ceasefire,ASB.AX,-1.116430173434113,-49.66657683544437
2025-06-24,13,Iran-Israel Ceasefire,RHM.DE,-1.5041939095139845,-33.975689284460096
2025-06-24,13,Iran-Israel Ceasefire,RTX,-1.5499204166962266,-6.265098796293134
2025-06-24,13,Iran-Israel Ceasefire,CHG.L,-2.0942493719787514,33.32690216861067
2025-06-24,13,Iran-Israel Ceasefire,HAL.NS,-2.676671551619214,-13.29531615842705
2025-06-24,13,Iran-Israel Ceasefire,ESLT,-2.8190392925873886,-18.696966741441535
2025-06-24,13,Iran-Israel Ceasefire,KOG.OL,-3.4580379119982796,-8.848833394916511
2025-06-24,13,Iran-Israel Ceasefire,BA.L,-3.5214808790873353,29.05626110693693
2025-06-24,13,Iran-Israel Ceasefire,079550.KS,-4.099821766819456,-9.985131257676795
2025-06-24,13,Iran-Israel Ceasefire,AM.PA,-4.590171975869273,-15.55284739423003
2025-06-24,13,Iran-Israel Ceasefire,HO.PA,-4.794518018762572,-10.703817751025857
2025-06-24,13,Iran-Israel Ceasefire,LDO.MI,-4.856205091151821,7.093844319304199
2025-06-24,13,Iran-Israel Ceasefire,047810.KS,-6.943009270374234,1.3233660232251143
2025-06-24,13,Iran-Israel Ceasefire,PLTR,-7.587872645818495,42.27129139888288
2025-06-24,13,Iran-Israel Ceasefire,012450.KS,-12.054504845261127,1.8524727939419838
2026-02-28,14,US-Israel Strikes Iran,079550.KS,63.61768289426808,664.8772315308752
2026-02-28,14,US-Israel Strikes Iran,ESLT,29.170864346356474,58.38744064347321
2026-02-28,14,US-Israel Strikes Iran,600893.SS,17.721760157043008,-13.757271236580149
2026-02-28,14,US-Israel Strikes Iran,PLTR,16.208220407128927,29.56324414493674
2026-02-28,14,US-Israel Strikes Iran,012450.KS,15.458937198067634,300.76931124732874
2026-02-28,14,US-Israel Strikes Iran,IDR.MC,10.915824858941935,-34.52220742248063
2026-02-28,14,US-Israel Strikes Iran,BBAI,10.10362993531877,44.220258175977655
2026-02-28,14,US-Israel Strikes Iran,600118.SS,7.116661470674268,75.34188792120233
2026-02-28,14,US-Israel Strikes Iran,BAH,6.061385458673585,0.5002172758437506
2026-02-28,14,US-Israel Strikes Iran,CACI,5.1140674035225375,10.227602905569011
2026-02-28,14,US-Israel Strikes Iran,NOC,4.836049854874269,32.95230956619508
2026-02-28,14,US-Israel Strikes Iran,BEL.NS,4.1135781351947065,173.50323515145973
2026-02-28,14,US-Israel Strikes Iran,CHG.L,3.9215675713298426,-30.316344490065962
2026-02-28,14,US-Israel Strikes Iran,GD,3.4346267297565625,52.90580738043318
2026-02-28,14,US-Israel Strikes Iran,LHX,3.2984310589209365,31.476438456515844
2026-02-28,14,US-Israel Strikes Iran,LMT,2.5902158519503393,53.5502745391921
2026-02-28,14,US-Israel Strikes Iran,LDOS,2.530265785760233,4.427728200096559
2026-02-28,14,US-Israel Strikes Iran,RTX,2.361900506442516,16.840548777250387
2026-02-28,14,US-Israel Strikes Iran,BA.L,2.26328688446662,51.41593253774472
2026-02-28,14,US-Israel Strikes Iran,BDL.NS,1.9154437666590196,121.58504273741224
2026-02-28,14,US-Israel Strikes Iran,600760.SS,1.27597866808975,80.15261884532994
2026-02-28,14,US-Israel Strikes Iran,LDO.MI,-0.5091626940002425,38.95195412766523
2026-02-28,14,US-Israel Strikes Iran,600372.SS,-0.6385671671001347,6.566042286268403
2026-02-28,14,US-Israel Strikes Iran,000768.SZ,-0.8649390635514287,17.60729464471238
2026-02-28,14,US-Israel Strikes Iran,HII,-1.6269621232950948,1.7487801718554241
2026-02-28,14,US-Israel Strikes Iran,KOG.OL,-1.7228417774380556,23.755505746826877
2026-02-28,14,US-Israel Strikes Iran,047810.KS,-2.1360319635829406,135.96712382095913
2026-02-28,14,US-Israel Strikes Iran,SAAB-B.ST,-2.4051379274279583,54.74460316451592
2026-02-28,14,US-Israel Strikes Iran,QQ.L,-2.519385737279123,48.51039933474834
2026-02-28,14,US-Israel Strikes Iran,BAB.L,-3.6619691429543133,60.548530573928105
2026-02-28,14,US-Israel Strikes Iran,7011.T,-3.857027629389065,6.322498497302265
2026-02-28,14,US-Israel Strikes Iran,HAL.NS,-4.31895167014944,42.214523353823985
2026-02-28,14,US-Israel Strikes Iran,7012.T,-5.385062755535874,28.075708129366973
2026-02-28,14,US-Israel Strikes Iran,AM.PA,-5.546126360311698,28.69399836510822
2026-02-28,14,US-Israel Strikes Iran,FCT.MI,-7.286097258077973,0.6229638837469409
2026-02-28,14,US-Israel Strikes Iran,AIR.PA,-7.505011998737676,17.922874618728322
2026-02-28,14,US-Israel Strikes Iran,SAF.PA,-8.285208870355188,63.42053205761482
2026-02-28,14,US-Israel Strikes Iran,RHM.DE,-8.477014578958386,66.66345810777163
2026-02-28,14,US-Israel Strikes Iran,HO.PA,-8.736760688993462,73.9404245414164
2026-02-28,14,US-Israel Strikes Iran,KTOS,-9.450459677364286,113.83258703712494
2026-02-28,14,US-Israel Strikes Iran,HAG.DE,-12.418303277137655,-8.385811194111682
2026-02-28,14,US-Israel Strikes Iran,ASB.AX,-16.349209184519175,-56.18675703879481
2026-04-07,15,US-Iran Ceasefire Announced,079550.KS,52.864157119476275,-28.837823849130196
2026-04-07,15,US-Iran Ceasefire Announced,012450.KS,21.937550040032015,-11.835413596743184
2026-04-07,15,US-Iran Ceasefire Announced,BDL.NS,19.280494895305033,-41.87281464908925
2026-04-07,15,US-Iran Ceasefire Announced,7012.T,18.916120124266488,-4.716831196040793
2026-04-07,15,US-Iran Ceasefire Announced,HAL.NS,18.129635185495353,-16.505031803651228
2026-04-07,15,US-Iran Ceasefire Announced,047810.KS,17.364905889496065,-18.556827661194795
2026-04-07,15,US-Iran Ceasefire Announced,HAG.DE,16.92994935705252,-32.30280125958732
2026-04-07,15,US-Iran Ceasefire Announced,BBAI,15.789474509759627,-21.80413097435935
2026-04-07,15,US-Iran Ceasefire Announced,IDR.MC,15.733338994592728,-15.507908519003433
2026-04-07,15,US-Iran Ceasefire Announced,CHG.L,15.329219515386994,-22.268475799480058
2026-04-07,15,US-Iran Ceasefire Announced,SAF.PA,14.00862718772391,2.0595413798345508
2026-04-07,15,US-Iran Ceasefire Announced,ESLT,12.857507644619703,-35.36646586345381
2026-04-07,15,US-Iran Ceasefire Announced,KTOS,12.837017523765892,-36.816904849151086
2026-04-07,15,US-Iran Ceasefire Announced,7011.T,12.455600284158175,-12.335020393356222
2026-04-07,15,US-Iran Ceasefire Announced,HO.PA,12.23204210337161,-17.49430977482843
2026-04-07,15,US-Iran Ceasefire Announced,BEL.NS,10.599140029114684,-25.49270067258145
2026-04-07,15,US-Iran Ceasefire Announced,BAB.L,9.30736541558952,5.020444563200344
2026-04-07,15,US-Iran Ceasefire Announced,RTX,8.367623663486246,-18.11141440748053
2026-04-07,15,US-Iran Ceasefire Announced,QQ.L,8.187523924998597,24.855336539658236
2026-04-07,15,US-Iran Ceasefire Announced,BA.L,7.958389792758136,-23.791953741790095
2026-04-07,15,US-Iran Ceasefire Announced,HII,7.854669398051373,-10.72245520396492
2026-04-07,15,US-Iran Ceasefire Announced,RHM.DE,7.763681222541163,1.5337792023670138
2026-04-07,15,US-Iran Ceasefire Announced,AIR.PA,7.692307692307687,-14.365316573489316
2026-04-07,15,US-Iran Ceasefire Announced,FCT.MI,7.671128076659506,-16.85019526856727
2026-04-07,15,US-Iran Ceasefire Announced,600760.SS,6.795515214867964,62.02741549990436
2026-04-07,15,US-Iran Ceasefire Announced,AM.PA,6.516131099413958,-24.79343710834857
2026-04-07,15,US-Iran Ceasefire Announced,600893.SS,5.553272237883178,13.458530090630315
2026-04-07,15,US-Iran Ceasefire Announced,LHX,4.597997641513696,-3.7236778786319924
2026-04-07,15,US-Iran Ceasefire Announced,SAAB-B.ST,4.261656039265582,9.259421167356185
2026-04-07,15,US-Iran Ceasefire Announced,600118.SS,4.018244920582914,0.3604383228787089
2026-04-07,15,US-Iran Ceasefire Announced,KOG.OL,3.623269774311133,-15.864870272219244
2026-04-07,15,US-Iran Ceasefire Announced,BAH,3.1285626260423527,-20.598435906154368
2026-04-07,15,US-Iran Ceasefire Announced,LMT,2.173506246944479,-28.86344178082192
2026-04-07,15,US-Iran Ceasefire Announced,LDO.MI,1.6072051165552104,66.06930522104533
2026-04-07,15,US-Iran Ceasefire Announced,600372.SS,1.5337364059572423,7.855581333115436
2026-04-07,15,US-Iran Ceasefire Announced,LDOS,1.2841247073939854,2.708481824661435
2026-04-07,15,US-Iran Ceasefire Announced,NOC,1.271603971494062,5.62978488050534
2026-04-07,15,US-Iran Ceasefire Announced,GD,0.19622883882606246,15.352794991978346
2026-04-07,15,US-Iran Ceasefire Announced,000768.SZ,-0.9163376129072698,18.385568237767114
2026-04-07,15,US-Iran Ceasefire Announced,PLTR,-1.3449698745695349,122.20193138563951
2026-04-07,15,US-Iran Ceasefire Announced,ASB.AX,-2.9106001694605976,-30.437268464017297
2026-04-07,15,US-Iran Ceasefire Announced,CACI,-4.458523895163957,16.09257752463611
2026-07-08,16,US-Iran Hostilities Resume,FCT.MI,19.44582129246706,-48.13146195768216
2026-07-08,16,US-Iran Hostilities Resume,PLTR,14.64815000094819,-26.269434977397076
2026-07-08,16,US-Iran Hostilities Resume,BAH,5.38981441897628,-28.981492259341167
2026-07-08,16,US-Iran Hostilities Resume,LDOS,5.088858698309862,-31.500245405464366
2026-07-08,16,US-Iran Hostilities Resume,HAG.DE,4.090270047202171,-29.469207053156154
2026-07-08,16,US-Iran Hostilities Resume,GD,3.6695998995575962,-5.442454335875158
2026-07-08,16,US-Iran Hostilities Resume,LDO.MI,3.3018881578602555,-42.62130898349486
2026-07-08,16,US-Iran Hostilities Resume,RTX,3.2467181409856716,-24.308726957565252
2026-07-08,16,US-Iran Hostilities Resume,NOC,3.1238307710013347,-34.776820250796106
2026-07-08,16,US-Iran Hostilities Resume,600372.SS,2.724797316060834,11.789363038223222
2026-07-08,16,US-Iran Hostilities Resume,7011.T,2.4625267665952855,-32.45376337028243
2026-07-08,16,US-Iran Hostilities Resume,CACI,1.8499280373836635,-7.056327424543152
2026-07-08,16,US-Iran Hostilities Resume,BAB.L,1.8481492104979402,42.006264384033145
2026-07-08,16,US-Iran Hostilities Resume,QQ.L,1.0309232511579003,-51.448346040074355
2026-07-08,16,US-Iran Hostilities Resume,7012.T,1.0005558643690904,-32.61601413236248
2026-07-08,16,US-Iran Hostilities Resume,LMT,0.9814322680160581,-30.893295830811407
2026-07-08,16,US-Iran Hostilities Resume,CHG.L,0.185536992796842,-52.80661928213804
2026-07-08,16,US-Iran Hostilities Resume,SAAB-B.ST,0.173248202899412,-45.64861840066089
2026-07-08,16,US-Iran Hostilities Resume,IDR.MC,-0.0729622931086027,30.05330522439276
2026-07-08,16,US-Iran Hostilities Resume,HAL.NS,-0.31345146930721324,53.7750675606572
2026-07-08,16,US-Iran Hostilities Resume,KTOS,-0.3610114379710039,-31.35342020124916
2026-07-08,16,US-Iran Hostilities Resume,HII,-0.7503015435766702,-30.187883615236842
2026-07-08,16,US-Iran Hostilities Resume,BEL.NS,-1.2732735739882872,-16.818428012598375
2026-07-08,16,US-Iran Hostilities Resume,LHX,-1.297357462258808,-44.409776391055644
2026-07-08,16,US-Iran Hostilities Resume,AIR.PA,-1.4327496319246347,-36.68776347530807
2026-07-08,16,US-Iran Hostilities Resume,079550.KS,-1.6883116883116833,-2.6704732280648735
2026-07-08,16,US-Iran Hostilities Resume,BA.L,-3.5638297872340408,-15.768057075426057
2026-07-08,16,US-Iran Hostilities Resume,600760.SS,-3.609491055791425,5.804088821509734
2026-07-08,16,US-Iran Hostilities Resume,ESLT,-3.619248470822789,-22.95852928601967
2026-07-08,16,US-Iran Hostilities Resume,HO.PA,-3.8796835803319385,-12.94550507814064
2026-07-08,16,US-Iran Hostilities Resume,000768.SZ,-4.156600232735242,-2.4399073402998073
2026-07-08,16,US-Iran Hostilities Resume,AM.PA,-4.172360446003354,-30.127108371142587
2026-07-08,16,US-Iran Hostilities Resume,047810.KS,-4.345006485084301,21.878478775231702
2026-07-08,16,US-Iran Hostilities Resume,SAF.PA,-5.458704326004138,-30.006214198393856
2026-07-08,16,US-Iran Hostilities Resume,RHM.DE,-7.091186153745155,-18.894715074580017
2026-07-08,16,US-Iran Hostilities Resume,BDL.NS,-7.817262424084481,-18.598805539411735
2026-07-08,16,US-Iran Hostilities Resume,KOG.OL,-10.565669491262264,43.31787762540349
2026-07-08,16,US-Iran Hostilities Resume,600893.SS,-10.681152473340338,32.66494441603505
2026-07-08,16,US-Iran Hostilities Resume,600118.SS,-13.695276178220261,17.257734120737076
2026-07-08,16,US-Iran Hostilities Resume,BBAI,-14.441415813946723,-11.562382844309926
2026-07-08,16,US-Iran Hostilities Resume,012450.KS,-14.848762603116406,11.662334127975704
2026-07-08,16,US-Iran Hostilities Resume,ASB.AX,-16.74527919941736,35.29047177811655
